normal_score,corrupted_score
678.6277314293762,2057.5810072471136
528.1836151951422,2783.569311387153
450.2365535132293,1888.7821212838107
488.86379271763894,1853.9611586206763
550.2901331615133,2836.771051002602
569.0236165167627,2372.054979537969
623.1901988910121,2524.993480320195
565.2504553237081,2907.2989919177876
591.3742840186301,2718.262504063098
518.3888933556727,2813.1213846256787
562.2491992901773,2912.401525871469
564.4517842299118,2519.745999175453
541.9099763386369,2938.3338131184933
493.2719888326377,2307.514693518906
475.60793682415635,2609.0231854403073
521.0519974210948,1974.0229170758168
424.3806169728133,2497.4298048332757
520.5593432553203,4030.935694799154
518.4193923094895,2492.195533650536
532.3794711176491,2211.8810089320746
469.3017258256509,2235.0583825420863
403.01092047544324,1757.3764176299358
534.928262723925,2075.722384786376
540.7418932406015,2697.832735931755
406.9222738654424,2301.555294204947
450.56968311925675,2454.2060297291123
524.7218422702134,3130.528216492803
480.3311850958624,3006.6526488728537
458.1907688810306,4107.101148175977
418.6258058490111,3189.5486125834373
495.9677240558911,2765.6139939737695
494.82448577359065,2334.9295422631426
431.8415119969086,2175.994336223248
412.83624806665694,2455.5523269353907
467.15475444897913,2234.9683900200553
674.5485036239037,2925.2812747362404
547.1330180623928,2469.7980024904236
591.3446954121152,2082.104351977733
668.406326203337,3917.393849880481
407.42569861881594,2070.810557041038
617.1341101845904,2985.1515613475203
641.9502945108629,2262.612648453515
586.9059298683363,2247.44364282184
779.0752424755653,2575.05401254636
472.9839162024601,3571.1477939302767
722.0146726788199,2828.8914840870525
822.7286797957663,2587.0601711268305
909.8332880402021,2789.634984780736
781.0703998387459,2638.9047417741526
917.7387417639337,2242.6895856362307
722.0866710790381,2277.536109824558
852.1083181043205,2092.8043610776817
800.3500415046623,1972.2675952260997
378.20194925230487,2850.5032127524246
382.2487606910669,2010.0376894043088
462.7955424540932,2555.952561182903
479.75847021528176,3193.5258539624406
358.21307612781385,2567.4776104078755
357.5941487633503,1983.8639768322257
544.6791448648356,3497.4799725752255
462.38023017787316,2535.699897497935
625.1424681573113,3225.5871362520243
435.69830570882544,2099.5839440591835
707.4945347007933,2595.7989960707846
578.6049564317622,2130.152443294699
456.91536155870483,2440.1394815697295
487.2883536062226,1677.7514293655004
493.14285300633435,2415.9998298874843
337.15206274907524,1792.063825504781
389.6854152194829,1590.4214121549066
