coverage,risk,threshold
0.13931701420368692,0.16268980477223427,0.21392583635630794
0.13961922030825022,0.16233766233766234,0.21432889963724303
0.13992142641281355,0.16198704103671707,0.21473196291817817
0.14022363251737685,0.16163793103448276,0.21523579201934703
0.14052583862194015,0.16129032258064516,0.2154373236598146
0.14082804472650348,0.1609442060085837,0.21563885530028215
0.14113025083106678,0.16274089935760172,0.21563885530028215
0.1414324569356301,0.1623931623931624,0.216142684401451
0.14173466304019341,0.16417910447761194,0.21614268440145104
0.14203686914475672,0.16382978723404254,0.21634421604191859
0.14233907524932005,0.16560509554140126,0.21644498186215233
0.14264128135388335,0.1652542372881356,0.2175534058847239
0.14294348745844665,0.16701902748414377,0.2175534058847239
0.14324569356300998,0.16666666666666666,0.21775493752519146
0.14354789966757328,0.16631578947368422,0.2180572349858928
0.1438501057721366,0.16596638655462184,0.21825876662636032
0.1441523118766999,0.16561844863731656,0.21825876662636032
0.14445451798126321,0.16527196652719664,0.21835953244659412
0.14475672408582654,0.16701461377870563,0.2184602982668279
0.14505893019038985,0.16666666666666666,0.21856106408706166
0.14536113629495315,0.16632016632016633,0.21906489318823055
0.14566334239951648,0.16804979253112035,0.21936719064893187
0.14596554850407978,0.16977225672877846,0.21956872228939942
0.1462677546086431,0.16942148760330578,0.2196694881096332
0.1465699607132064,0.1711340206185567,0.22007255139056828
0.1468721668177697,0.1728395061728395,0.22077791213220477
0.14717437292233304,0.17248459958932238,0.22108020959290609
0.14747657902689634,0.1721311475409836,0.22128174123337366
0.14777878513145964,0.17177914110429449,0.22158403869407495
